at_bats,hits,walks,strikeouts,game_id,team
28,5,6,4,401228064,NYM
31,6,4,6,401228074,TEX
35,12,3,6,401228074,HOU
39,10,2,7,401228061,ARI
36,13,9,9,401228061,SF
36,11,3,6,401228068,MIN
30,5,0,11,401228068,SEA
36,10,2,11,401228070,PHI
31,5,4,10,401228070,LAD
35,8,0,13,401228076,BAL
37,13,3,8,401228076,CLE
32,5,1,6,401228075,ARI
36,15,2,5,401228075,SF
38,11,6,8,401228082,NYY
33,10,2,7,401228082,TOR
31,4,1,9,401228078,CHC
28,2,2,11,401228078,NYM
29,3,0,9,401228083,STL
29,8,5,5,401228083,ATL
31,4,1,8,401228077,CHW
32,8,5,7,401228077,HOU
35,9,3,4,401228079,CIN
32,7,3,8,401228079,SD
31,4,7,4,401228081,MIL
35,9,3,7,401228081,COL
35,11,3,7,401228080,DET
36,12,2,6,401228080,LAA
33,8,2,11,401228084,TB
33,10,2,9,401228084,SEA
35,12,3,9,401228088,CLE
32,9,4,6,401228088,PIT
27,2,4,8,401228094,NYM
29,7,3,8,401228094,WSH
36,9,1,10,401228095,OAK
30,4,2,9,401228095,NYY
31,4,2,10,401228099,TOR
35,12,2,9,401228099,BAL
28,3,3,6,401228097,STL
32,11,7,7,401228097,ATL
34,9,7,8,401228091,MIA
31,4,5,7,401228091,CHC
38,10,6,11,401228093,MIN
39,9,2,10,401228093,TEX
36,11,2,11,401228085,BOS
32,10,5,8,401228085,KC
33,7,3,13,401228086,CHW
29,5,3,10,401228086,HOU
36,9,4,7,401228092,MIL
37,11,3,10,401228092,COL
33,6,5,11,401228089,DET
36,13,3,8,401228089,LAA
27,3,7,7,401228090,LAD
30,3,3,9,401228090,ARI
32,7,0,8,401228096,PHI
31,6,4,8,401228096,SF
32,6,2,15,401228087,CIN
33,12,5,5,401228087,SD
32,5,3,8,401228098,TB
34,13,1,6,401228098,SEA
37,10,4,14,401228110,OAK
32,11,5,7,401228110,NYY
27,7,0,6,401319234,NYM
24,4,7,8,401319234,WSH
37,11,4,9,401228106,MIA
29,3,0,7,401228106,CHC
33,6,2,7,401228103,CLE
28,5,8,7,401228103,PIT
31,4,3,7,401228108,MIN
33,7,1,6,401228108,TEX
43,16,5,11,401228111,PHI
32,8,4,8,401228111,SF
35,10,6,10,401228114,TOR
36,9,2,12,401228114,BAL
34,8,3,5,401228100,BOS
34,7,2,7,401228100,KC
29,8,1,7,401228109,NYM
27,10,1,6,401228109,WSH
35,8,2,7,401228101,CHW
34,11,2,8,401228101,HOU
35,10,3,9,401228102,CIN
35,11,4,8,401228102,SD
37,11,4,7,401228107,MIL
35,11,6,7,401228107,COL
32,6,4,13,401228104,DET
35,12,5,4,401228104,LAA
36,11,7,7,401228105,LAD
30,4,3,14,401228105,ARI
37,8,0,11,401228113,TB
36,9,2,11,401228113,SEA
31,4,2,11,401228118,CLE
31,6,3,8,401228118,PIT
30,4,1,11,401228124,NYM
35,13,1,8,401228124,WSH
29,4,5,8,401228125,OAK
27,3,2,15,401228125,NYY
41,14,5,9,401228129,TOR
31,5,2,5,401228129,BAL
37,11,3,8,401228115,BOS
39,15,3,7,401228115,KC
27,3,6,9,401228116,CHW
36,14,7,9,401228116,HOU
32,12,3,6,401337348,STL
23,3,3,11,401337348,ATL
33,6,0,8,401228121,MIA
25,4,3,8,401228121,CHC
39,14,2,8,401228123,MIN
33,6,2,6,401228123,TEX
34,12,3,5,401228122,MIL
39,12,1,9,401228122,COL
31,4,1,8,401228126,PHI
40,15,3,11,401228126,SF
38,9,8,11,401228119,DET
37,10,2,12,401228119,LAA
33,8,3,8,401228117,CIN
29,7,4,11,401228117,SD
40,15,6,8,401228120,LAD
39,12,3,8,401228120,ARI
33,5,4,12,401228128,TB
33,6,3,11,401228128,SEA
23,2,3,8,401228127,STL
21,4,1,7,401228127,ATL
23,2,3,8,401331817,ATL
22,4,3,4,401331817,NYM
37,13,8,12,401228133,HOU
30,2,1,15,401228133,BAL
33,6,2,13,401228132,CLE
30,6,4,12,401228132,CHC
34,7,5,4,401228136,OAK
33,10,3,9,401228136,TEX
25,4,3,6,401228130,ATL
24,5,1,5,401228130,NYM
43,11,7,12,401228131,CIN
44,13,8,13,401228131,MIN
31,5,2,6,401228135,MIL
30,9,6,11,401228135,ARI
31,3,3,16,401228134,LAD
33,10,5,9,401228134,SD
37,11,5,5,401228140,CIN
38,11,1,9,401228140,MIN
33,6,2,8,401228139,CHW
32,9,3,9,401228139,PIT
33,8,4,10,401228143,HOU
30,6,1,8,401228143,BAL
36,8,3,9,401228144,KC
36,9,8,10,401228144,NYY
36,9,2,10,401228151,WSH
33,6,4,13,401228151,PHI
32,5,5,12,401228137,ATL
29,2,2,12,401228137,NYM
39,10,3,11,401228138,BOS
41,9,4,11,401228138,TB
32,6,4,6,401228149,STL
35,12,5,4,401228149,DET
34,7,1,5,401228150,TOR
30,3,1,11,401228150,MIA
33,6,1,6,401228141,CLE
32,8,1,11,401228141,CHC
41,15,5,10,401228147,OAK
34,9,3,6,401228147,TEX
38,12,1,14,401228148,SF
33,6,2,13,401228148,LAA
34,8,2,13,401228146,MIL
29,2,5,12,401228146,ARI
34,8,5,9,401228145,LAD
28,4,3,10,401228145,SD
29,4,3,8,401228142,COL
28,6,1,9,401228142,SEA
35,9,4,11,401228154,CHW
37,10,1,11,401228154,PIT
35,12,8,9,401228164,WSH
43,15,6,5,401228164,PHI
33,7,2,5,401228162,STL
27,6,7,7,401228162,DET
33,7,5,10,401228159,MIL
31,5,3,12,401228159,ARI
49,11,6,19,401228161,SF
43,8,4,13,401228161,LAA
32,5,5,9,401228155,COL
31,4,1,9,401228155,SEA
43,17,6,5,401228156,HOU
31,6,3,7,401228156,BAL
35,8,5,10,401228157,KC
30,7,11,10,401228157,NYY
34,8,5,8,401228152,ATL
35,13,4,9,401228152,NYM
32,6,6,12,401228153,BOS
31,6,9,9,401228153,TB
34,8,3,10,401228163,TOR
33,5,1,9,401228163,MIA
36,10,0,5,401228160,OAK
30,10,3,6,401228160,TEX
31,5,3,6,401228158,LAD
28,7,6,11,401228158,SD
31,6,4,11,401228171,KC
36,13,5,7,401228171,NYY
37,10,3,6,401228172,OAK
32,7,3,7,401228172,TEX
34,7,3,10,401228166,BAL
34,10,5,7,401228166,TOR
35,8,4,12,401228165,ATL
30,8,8,8,401228165,CIN
29,4,5,10,401228167,BOS
28,2,5,9,401228167,TB
45,18,6,7,401228170,HOU
36,11,2,8,401228170,DET
34,7,7,15,401228174,WSH
32,7,3,9,401228174,MIA
34,8,3,9,401228169,CLE
32,6,2,8,401228169,MIN
37,12,8,3,401228173,PIT
29,4,5,4,401228173,STL
32,8,4,8,401228168,CHC
25,0,8,7,401228168,LAD
40,7,2,15,401228181,COL
39,9,3,16,401228181,MIL
27,3,5,9,401320853,PHI
27,4,3,14,401320853,NYM
38,8,7,10,401228178,BAL
38,9,2,8,401228178,TOR
33,5,1,10,401228175,LAA
32,10,4,7,401228175,TB
36,9,2,8,401228177,ATL
36,11,0,5,401228177,CIN
34,9,3,10,401228184,NYY
32,7,4,10,401228184,BOS
32,8,2,11,401228189,WSH
36,11,5,6,401228189,MIA
26,3,2,5,401228186,PHI
27,6,2,4,401228186,NYM
34,8,2,8,401228183,KC
34,13,3,4,401228183,TEX
34,7,2,4,401228180,CLE
33,11,1,5,401228180,MIN
41,15,5,11,401228188,SEA
30,6,5,11,401228188,CHW
33,9,3,6,401228187,PIT
36,9,6,7,401228187,STL
34,6,1,9,401228185,OAK
28,5,3,7,401228185,SF
39,13,5,8,401228176,ARI
35,13,3,5,401228176,SD
30,5,4,14,401228179,CHC
34,8,5,6,401228179,LAD
27,6,2,7,401341478,HOU
22,6,0,6,401341478,DET
34,7,3,9,401228203,SEA
29,6,3,11,401228203,CHW
33,7,1,10,401228202,PIT
29,6,4,4,401228202,STL
33,7,2,5,401228193,BAL
39,15,4,4,401228193,TOR
29,3,3,12,401228198,KC
37,12,7,9,401228198,TEX
32,5,3,10,401228190,LAA
38,15,5,8,401228190,TB
34,8,4,9,401228192,ATL
29,6,1,12,401228192,CIN
32,7,6,10,401228196,COL
37,14,4,9,401228196,MIL
28,5,2,7,401228201,PHI
34,8,3,9,401228201,NYM
34,7,3,13,401228204,WSH
30,6,1,8,401228204,MIA
24,5,3,4,401228197,HOU
26,5,2,10,401228197,DET
33,7,1,16,401228194,CHC
33,10,3,11,401228194,LAD
34,9,4,7,401228199,NYY
30,10,2,6,401228199,BOS
35,6,2,9,401228200,OAK
36,9,7,9,401228200,SF
40,16,3,4,401228191,ARI
34,9,4,6,401228191,SD
34,7,3,8,401228208,BAL
32,12,4,8,401228208,TOR
36,11,3,7,401228205,LAA
33,6,3,11,401228205,TB
33,7,2,12,401228207,ATL
29,2,4,14,401228207,CIN
29,3,5,11,401228212,HOU
31,4,6,8,401228212,DET
33,7,3,13,401228214,NYY
35,13,2,7,401228214,BOS
34,10,3,8,401228216,PHI
33,7,2,10,401228216,NYM
30,6,4,6,401228219,WSH
32,6,3,10,401228219,MIA
33,6,3,10,401228210,CLE
30,7,8,7,401228210,MIN
30,4,2,10,401228211,COL
29,7,5,9,401228211,MIL
37,12,5,11,401228217,PIT
29,3,2,6,401228217,STL
34,8,1,6,401228213,KC
29,4,4,8,401228213,TEX
34,7,4,6,401228215,OAK
31,6,2,9,401228215,SF
34,8,2,10,401228206,ARI
34,11,3,8,401228206,SD
24,4,6,9,401228218,SEA
26,8,7,7,401228218,CHW
30,4,1,15,401228209,CHC
31,8,3,12,401228209,LAD
33,6,1,9,401228227,PIT
30,5,4,6,401228227,COL
35,8,4,9,401332361,PHI
35,12,4,10,401332361,CIN
38,11,2,9,401228220,LAA
32,6,1,9,401228220,NYY
34,10,0,8,401319235,NYM
35,11,3,4,401319235,WSH
34,7,1,11,401228224,DET
40,19,0,6,401228224,CLE
37,12,0,4,401228225,KC
30,9,4,6,401228225,BOS
41,15,4,10,401228222,BAL
34,10,10,6,401228222,HOU
31,5,8,12,401228223,CHC
38,15,6,5,401228223,MIL
34,7,3,6,401228221,ARI
33,10,1,5,401228221,STL
37,11,2,11,401228228,SF
28,5,2,10,401228228,LAD
35,10,2,8,401228229,LAA
33,11,9,8,401228229,NYY
31,4,3,10,401228235,MIA
26,3,7,12,401228235,PHI
35,8,2,8,401228242,TB
29,8,1,4,401228242,WSH
34,8,3,14,401228240,SEA
37,15,4,5,401228240,TOR
38,13,3,11,401228234,KC
30,12,7,4,401228234,BOS
38,12,7,10,401228239,SD
34,8,2,14,401228239,CIN
31,7,3,10,401228237,NYM
33,6,4,9,401228237,ATL
42,16,5,9,401228231,BAL
30,7,9,5,401228231,HOU
31,6,7,12,401228232,CHC
27,2,4,10,401228232,MIL
31,8,2,2,401228236,MIN
31,9,6,8,401228236,CHW
31,6,5,10,401228230,ARI
30,6,4,9,401228230,STL
26,1,1,5,401228238,PIT
38,15,0,7,401228238,COL
36,9,1,7,401228243,TEX
34,7,2,9,401228243,OAK
30,3,2,10,401228241,SF
26,3,5,7,401228241,LAD
33,6,7,6,401228245,ARI
35,12,1,3,401228245,STL
34,8,7,9,401228247,CHC
36,12,9,9,401228247,MIL
31,5,4,10,401228253,PIT
32,12,5,9,401228253,COL
36,10,3,8,401228256,TB
40,18,6,11,401228256,WSH
33,15,5,8,401228248,DET
26,5,2,9,401228248,CLE
37,9,7,9,401228244,LAA
32,9,9,7,401228244,NYY
47,18,1,16,401228250,MIA
33,8,6,10,401228250,PHI
44,13,2,12,401228255,SEA
39,12,6,8,401228255,TOR
33,9,0,6,401228249,KC
32,8,2,3,401228249,BOS
21,7,4,5,401228254,SD
18,5,3,3,401228254,CIN
30,4,3,12,401228252,NYM
43,20,6,6,401228252,ATL
34,8,5,10,401228246,BAL
31,5,3,8,401228246,HOU
31,5,3,9,401228251,MIN
35,12,4,5,401228251,CHW
34,7,1,8,401228257,TEX
28,5,1,7,401228257,OAK
28,9,5,5,401341953,DET
26,3,0,9,401341953,CLE
37,11,5,9,401228267,SEA
33,8,2,10,401228267,TOR
35,8,0,8,401228260,KC
38,17,4,9,401228260,BOS
35,9,6,12,401228264,MIN
35,15,2,2,401228264,CHW
40,15,3,8,401228270,TEX
32,5,3,8,401228270,OAK
25,9,1,2,401228261,LAD
17,4,4,5,401228261,WSH
34,9,7,8,401228263,MIL
32,6,1,5,401228263,PIT
32,7,5,4,401228259,HOU
31,6,6,8,401228259,CLE
34,7,3,10,401228266,SD
39,15,8,7,401228266,CIN
33,6,3,4,401228265,NYM
35,9,3,17,401228265,ATL
32,7,1,7,401228269,STL
31,7,3,5,401228269,COL
34,8,2,10,401228268,SF
31,8,3,9,401228268,ARI
36,6,2,12,401228281,SD
33,5,2,6,401228281,PHI
37,11,4,10,401228276,LAD
33,6,3,5,401228276,WSH
34,9,2,8,401228278,MIL
31,5,4,6,401228278,PIT
32,5,1,12,401228284,TB
37,12,4,9,401228284,TOR
37,11,2,5,401228273,CHW
35,9,5,13,401228273,DET
32,6,2,14,401228274,CHC
28,4,1,12,401228274,CIN
35,9,3,11,401228275,HOU
39,12,5,16,401228275,CLE
29,5,7,9,401228277,MIA
25,2,2,8,401228277,ATL
35,8,4,9,401228279,MIN
36,13,3,8,401228279,KC
40,12,4,4,401228283,STL
39,9,4,6,401228283,COL
35,8,6,4,401228271,BAL
37,12,2,7,401228271,LAA
34,6,3,5,401228272,BOS
33,4,2,11,401228272,OAK
38,14,6,6,401228282,SF
33,7,3,12,401228282,ARI
37,7,2,12,401228285,TEX
36,9,6,9,401228285,SEA
42,14,5,15,401228295,NYM
31,3,3,10,401228295,NYY
32,5,5,8,401228299,TB
31,6,2,7,401228299,TOR
43,16,9,14,401228293,MIL
34,7,4,9,401228293,PIT
29,4,2,4,401228296,SD
30,8,3,11,401228296,PHI
33,8,3,11,401228288,CHW
32,10,8,9,401228288,DET
34,7,4,13,401228289,CHC
28,5,2,9,401228289,CIN
30,5,5,10,401228292,MIA
34,8,5,6,401228292,ATL
35,9,4,6,401228294,MIN
31,9,4,5,401228294,KC
43,9,3,11,401228287,BOS
45,15,7,4,401228287,OAK
31,7,8,6,401228290,HOU
29,4,2,8,401228290,CLE
31,5,4,7,401228291,LAD
31,6,3,9,401228291,WSH
33,7,5,8,401228298,STL
27,5,5,4,401228298,COL
30,5,1,9,401228286,BAL
31,8,8,6,401228286,LAA
38,13,7,7,401228297,SF
38,10,2,13,401228297,ARI
37,10,3,11,401228300,TEX
32,6,4,9,401228300,SEA
38,11,0,15,401228306,LAD
31,8,3,11,401228306,WSH
30,4,2,7,401228308,MIL
29,4,5,8,401228308,PIT
39,15,6,9,401228311,SD
28,5,6,5,401228311,PHI
33,8,2,8,401228314,TB
32,6,0,12,401228314,TOR
37,13,4,9,401228303,CHW
33,11,2,9,401228303,DET
35,11,2,3,401228304,CHC
30,7,1,7,401228304,CIN
38,7,4,9,401228305,HOU
33,5,1,9,401228305,CLE
40,12,2,13,401228307,MIA
37,12,7,9,401228307,ATL
33,13,5,12,401343977,NYM
26,7,1,3,401343977,NYY
35,9,4,9,401228309,MIN
32,5,3,15,401228309,KC
33,7,2,12,401228313,STL
28,6,4,6,401228313,COL
31,6,6,10,401228301,BAL
34,10,2,6,401228301,LAA
33,6,1,11,401228302,BOS
31,4,3,11,401228302,OAK
32,5,0,8,401228315,TEX
28,5,1,5,401228315,SEA
24,3,2,11,401343904,NYM
21,4,3,7,401343904,NYY
33,6,1,9,401228312,SF
30,6,3,7,401228312,ARI
31,7,4,8,401228325,STL
32,6,3,6,401228325,SF
36,8,5,13,401228322,LAD
30,8,4,9,401228322,MIA
35,8,5,14,401228318,CHW
32,10,5,11,401228318,MIN
31,6,4,12,401228316,ATL
37,14,4,9,401228316,PIT
39,13,3,12,401228320,CLE
37,14,3,5,401228320,TB
31,5,3,13,401228323,MIL
27,6,2,6,401228323,NYM
35,8,3,10,401228321,DET
33,7,0,8,401228321,TEX
37,11,6,3,401228324,PHI
33,8,2,7,401228324,CHC
31,6,6,7,401228319,CIN
34,7,3,6,401228319,KC
35,7,7,6,401228317,BOS
35,11,2,9,401228317,LAA
39,12,2,7,401228326,WSH
34,7,6,8,401228326,SD
30,5,2,9,401228327,ATL
31,9,7,7,401228327,PIT
33,8,3,6,401228340,TOR
36,11,2,9,401228340,BAL
38,9,5,12,401228334,LAD
36,8,3,9,401228334,MIA
32,5,4,12,401228333,DET
35,12,4,5,401228333,TEX
43,16,4,12,401228338,PHI
39,14,1,12,401228338,CHC
30,3,3,14,401228329,CHW
34,8,0,12,401228329,MIN
36,11,4,12,401228330,CIN
35,7,3,9,401228330,KC
36,11,2,10,401228337,OAK
36,12,3,9,401228337,HOU
32,6,1,7,401228328,BOS
33,11,1,12,401228328,LAA
33,7,2,3,401228332,COL
32,7,5,9,401228332,ARI
37,13,1,11,401228339,STL
38,11,6,5,401228339,SF
45,18,5,8,401228336,NYY
32,5,4,12,401228336,SEA
33,8,5,6,401228341,WSH
36,14,1,5,401228341,SD
25,4,1,8,401344255,CLE
25,7,2,9,401344255,TB
43,18,8,5,401228342,ATL
40,14,4,8,401228342,PIT
37,15,2,8,401228344,CHW
33,6,3,9,401228344,MIN
35,10,5,11,401228348,DET
35,9,2,8,401228348,TEX
39,13,1,9,401228345,CIN
33,8,4,8,401228345,KC
27,4,2,12,401344473,MIL
29,8,1,10,401344473,NYM
21,0,2,8,401228346,CLE
25,7,3,5,401228346,TB
35,9,2,10,401228343,BOS
34,11,0,9,401228343,LAA
37,10,1,13,401228349,LAD
34,9,4,12,401228349,MIA
40,15,2,6,401228355,TOR
34,10,3,13,401228355,BAL
27,7,3,9,401228350,MIL
22,3,3,6,401228350,NYM
33,6,2,8,401228353,PHI
35,10,1,7,401228353,CHC
32,5,4,10,401228352,OAK
29,4,0,7,401228352,HOU
35,10,2,6,401228347,COL
32,9,2,6,401228347,ARI
33,7,2,7,401228354,STL
32,8,8,7,401228354,SF
37,10,3,8,401228351,NYY
30,4,3,11,401228351,SEA
45,17,3,3,401228356,WSH
38,11,5,9,401228356,SD
39,11,2,7,401228361,LAD
34,8,2,11,401228361,MIA
36,8,2,10,401228363,OAK
31,6,2,10,401228363,HOU
41,13,3,8,401228358,COL
34,7,3,8,401228358,ARI
27,1,0,10,401228362,NYY
29,5,2,10,401228362,SEA
34,8,1,11,401228360,KC
34,9,6,9,401228360,CLE
37,11,4,8,401228364,PHI
30,5,3,9,401228364,CHC
33,6,4,12,401228357,CIN
30,8,6,7,401228357,MIL
33,8,1,10,401228359,DET
29,6,2,8,401228359,MIN
37,11,2,7,401228367,WSH
37,11,2,9,401228367,SD
38,10,3,5,401228380,STL
35,12,7,8,401228380,CHC
41,15,8,9,401228371,CHW
34,7,1,6,401228371,BAL
37,10,5,9,401228370,ATL
28,2,3,10,401228370,MIA
31,4,1,12,401228375,KC
28,5,4,10,401228375,CLE
35,9,2,10,401228378,PHI
38,14,7,8,401228378,BOS
34,9,7,3,401228379,PIT
34,10,4,13,401228379,NYM
32,5,3,14,401228381,TOR
33,8,5,16,401228381,TB
32,7,4,7,401228377,OAK
27,5,2,9,401228377,TEX
32,7,5,9,401228372,CIN
30,7,3,7,401228372,MIL
33,8,2,12,401228374,DET
27,4,4,5,401228374,MIN
38,12,1,6,401228376,NYY
30,3,2,6,401228376,HOU
35,11,4,8,401228382,WSH
33,10,1,5,401228382,SF
36,10,1,6,401228368,LAA
33,8,6,8,401228368,SEA
36,8,7,11,401228369,ARI
32,5,3,7,401228369,LAD
30,4,5,10,401228373,COL
31,10,4,5,401228373,SD
32,6,4,9,401228396,TOR
29,7,5,12,401228396,TB
32,7,2,9,401228389,DET
34,10,4,9,401228389,MIN
38,13,5,9,401228386,CHW
34,8,5,14,401228386,BAL
41,9,1,10,401228392,OAK
36,6,9,10,401228392,TEX
34,8,1,8,401228397,WSH
37,14,6,10,401228397,SF
33,7,3,11,401228385,ATL
38,11,1,10,401228385,MIA
38,13,6,8,401228393,PHI
30,4,4,7,401228393,BOS
29,9,3,8,401228394,PIT
28,7,0,5,401228394,NYM
35,9,3,4,401228390,KC
38,17,2,7,401228390,CLE
26,5,4,10,401345794,PIT
24,6,7,6,401345794,NYM
31,5,3,13,401228387,CIN
31,7,5,5,401228387,MIL
32,6,3,9,401228391,NYY
29,3,2,12,401228391,HOU
38,11,3,7,401228395,STL
32,6,2,10,401228395,CHC
29,3,2,10,401228383,LAA
30,7,4,6,401228383,SEA
31,4,2,11,401228384,ARI
44,21,8,4,401228384,LAD
34,8,5,8,401228388,COL
30,5,1,10,401228388,SD
35,8,5,11,401228401,CHW
34,5,4,14,401228401,BAL
33,6,2,12,401228400,ATL
35,12,5,10,401228400,MIA
33,6,4,9,401228408,PHI
37,11,4,7,401228408,BOS
40,15,3,5,401228409,PIT
33,8,4,5,401228409,NYM
31,6,3,5,401228411,TOR
30,3,1,11,401228411,TB
37,12,2,10,401228402,CIN
30,5,6,11,401228402,MIL
37,8,6,14,401228404,DET
39,12,12,5,401228404,MIN
34,8,14,12,401228406,NYY
34,10,2,6,401228406,HOU
33,6,0,5,401228407,OAK
31,5,2,4,401228407,TEX
30,5,3,12,401228412,WSH
30,8,4,11,401228412,SF
36,11,4,7,401228398,LAA
30,4,4,6,401228398,SEA
36,10,2,9,401228399,ARI
32,10,3,6,401228399,LAD
36,11,1,6,401228403,COL
30,4,4,10,401228403,SD
36,9,2,12,401227036,AL
33,8,4,3,401227036,NL
28,8,0,12,401343177,MIA
24,6,4,6,401343177,PHI
32,5,3,6,401228415,BOS
30,3,3,11,401228415,NYY
29,3,8,7,401228423,NYM
33,11,1,7,401228423,PIT
50,22,9,7,401228424,SD
37,12,4,5,401228424,WSH
33,6,4,12,401228428,TEX
34,10,4,6,401228428,TOR
40,12,4,14,401228421,MIL
32,7,5,6,401228421,CIN
41,12,6,12,401228427,TB
40,10,3,11,401228427,ATL
30,8,2,9,401228420,MIA
24,2,3,8,401228420,PHI
31,6,1,9,401228414,BAL
37,15,4,6,401228414,KC
37,10,4,12,401228418,HOU
29,3,2,12,401228418,CHW
37,10,2,8,401228426,SF
37,11,4,9,401228426,STL
40,14,5,10,401228419,LAD
34,9,3,5,401228419,COL
37,12,0,8,401228425,SEA
39,12,1,5,401228425,LAA
31,8,2,9,401228416,CHC
31,7,3,10,401228416,ARI
33,8,0,12,401228417,CLE
37,12,3,11,401228417,OAK
23,2,0,7,401347953,MIN
24,6,1,2,401347953,DET
33,8,2,10,401228432,CLE
32,7,3,10,401228432,OAK
33,7,3,12,401228431,CHC
31,5,4,9,401228431,ARI
33,5,3,10,401228435,MIA
32,7,3,5,401228435,PHI
31,8,1,4,401228437,MIN
27,5,1,12,401228437,DET
34,11,5,5,401228438,NYM
38,13,4,6,401228438,PIT
38,18,5,7,401228439,SD
34,10,4,10,401228439,WSH
37,11,4,7,401228429,BAL
34,9,2,7,401228429,KC
45,14,4,11,401228436,MIL
37,5,7,13,401228436,CIN
23,5,2,11,401228430,BOS
23,5,2,9,401228430,NYY
30,3,0,8,401228433,HOU
35,12,5,4,401228433,CHW
32,6,4,4,401228441,SF
31,7,0,4,401228441,STL
31,4,2,8,401228442,TB
33,11,3,3,401228442,ATL
39,12,1,9,401228434,LAD
30,4,2,10,401228434,COL
35,10,6,10,401228440,SEA
38,14,1,11,401228440,LAA
38,11,6,11,401228453,NYM
37,11,5,7,401228453,PIT
24,3,1,4,401228458,TEX
25,8,1,1,401228458,TOR
37,11,5,11,401228451,MIL
32,5,1,14,401228451,CIN
29,6,5,6,401228452,MIN
34,11,1,5,401228452,DET
32,8,3,6,401228457,TB
39,12,3,8,401228457,ATL
35,10,3,10,401228450,MIA
31,13,4,3,401228450,PHI
36,8,3,9,401228444,BAL
33,6,2,7,401228444,KC
28,1,0,13,401228448,HOU
30,7,2,4,401228448,CHW
32,5,5,10,401228456,SF
29,5,2,8,401228456,STL
34,6,6,14,401228454,SD
39,15,3,8,401228454,WSH
38,9,3,12,401228449,LAD
36,8,2,9,401228449,COL
23,3,1,4,401348133,TEX
26,8,3,7,401348133,TOR
37,9,2,10,401228447,CLE
30,4,1,8,401228447,OAK
35,8,3,13,401228455,SEA
35,9,2,15,401228455,LAA
34,7,0,8,401228446,CHC
28,8,11,4,401228446,ARI
32,5,5,9,401228445,BOS
30,8,7,8,401228445,NYY
31,7,1,6,401341573,MIN
29,4,3,11,401341573,CHW
34,9,0,10,401228464,MIA
41,18,2,6,401228464,WSH
41,14,7,8,401228461,BOS
35,11,2,8,401228461,TOR
35,9,3,11,401228460,BAL
30,5,3,10,401228460,TB
49,18,3,10,401228466,NYM
50,16,4,11,401228466,CIN
31,4,0,10,401228470,TEX
39,19,6,4,401228470,DET
35,9,1,7,401228462,CHC
34,10,2,10,401228462,STL
33,8,5,9,401228463,CLE
33,9,2,11,401228463,HOU
22,4,2,6,401228465,MIN
22,4,1,8,401228465,CHW
33,8,2,3,401228459,LAA
31,7,3,10,401228459,OAK
37,10,3,10,401228467,PIT
33,10,2,7,401228467,ARI
37,12,4,6,401228469,SF
31,4,4,11,401228469,LAD
34,7,3,11,401228471,LAA
30,8,1,8,401228471,OAK
30,6,4,7,401228476,KC
34,9,2,8,401228476,MIL
33,6,1,7,401228477,MIA
34,11,4,5,401228477,WSH
35,9,7,13,401228480,PHI
33,10,4,6,401228480,NYY
34,6,2,15,401228472,BAL
34,10,1,3,401228472,TB
36,9,3,12,401228479,NYM
31,10,4,9,401228479,CIN
30,4,0,10,401228485,TEX
32,9,1,4,401228485,DET
30,5,2,6,401228482,SD
29,5,2,5,401228482,ATL
36,9,2,11,401228475,CLE
36,14,3,5,401228475,HOU
35,8,5,13,401228478,MIN
34,9,5,7,401228478,CHW
34,6,6,12,401228474,CHC
37,10,1,11,401228474,STL
36,10,4,9,401228483,SEA
34,11,4,8,401228483,COL
39,13,1,13,401228481,PIT
36,13,5,10,401228481,ARI
35,7,3,13,401228484,SF
33,10,3,10,401228484,LAD
34,9,1,7,401228486,BAL
35,9,4,13,401228486,TB
26,7,4,6,401228496,SD
25,5,0,3,401228496,ATL
37,9,6,4,401228493,NYM
27,1,1,10,401228493,CIN
39,12,1,10,401228490,KC
31,6,3,8,401228490,MIL
31,5,1,6,401228497,SEA
27,6,5,4,401228497,COL
36,11,1,4,401228495,PIT
34,12,4,10,401228495,ARI
18,4,4,5,401348713,SD
14,4,3,2,401348713,ATL
34,6,2,5,401228491,MIA
33,6,3,5,401228491,WSH
33,4,11,8,401228494,PHI
36,9,4,10,401228494,NYY
36,9,2,9,401228487,BOS
32,5,2,9,401228487,TOR
31,5,3,6,401228499,TEX
30,7,1,5,401228499,DET
36,8,2,6,401228488,CHC
38,12,2,9,401228488,STL
35,8,3,14,401228489,CLE
33,6,0,7,401228489,HOU
36,11,3,9,401228492,MIN
35,10,2,6,401228492,CHW
31,6,4,7,401228498,SF
30,3,3,9,401228498,LAD
33,7,6,10,401228508,TEX
31,7,3,8,401228508,DET
34,7,7,6,401228501,ATL
33,7,4,11,401228501,PHI
30,4,6,14,401228503,NYY
37,10,2,8,401228503,BOS
33,7,9,6,401228505,SD
30,4,5,10,401228505,MIA
38,10,4,5,401228507,TB
35,5,5,10,401228507,CLE
29,3,3,10,401228502,CHC
28,5,5,9,401228502,STL
33,7,0,10,401228500,LAA
30,6,2,8,401228500,MIN
36,11,6,4,401228504,OAK
31,4,3,15,401228504,SEA
34,9,3,12,401228506,SF
34,7,2,9,401228506,LAD
36,9,3,12,401228510,ARI
29,8,4,7,401228510,CHC
35,9,3,8,401228511,ATL
31,8,5,7,401228511,PHI
32,5,3,11,401228523,WSH
30,6,1,4,401228523,BAL
32,6,5,12,401228515,NYY
32,9,3,12,401228515,BOS
36,8,1,7,401228518,SD
33,8,3,7,401228518,MIA
33,9,5,13,401228519,STL
