Game,away,home,Date,away-score,home-score,Location
401227580,MIA,ARI,2021-05-12T01:40Z,3.0,11.0,"Phoenix, Arizona
							
								85004"
401227586,SEA,LAD,2021-05-12T02:10Z,4.0,6.0,"Los Angeles, California
							
								90090"
401227591,BAL,NYM,2021-05-12T16:10Z,1.0,7.0,"Queens, New York
							
								11368"
401227593,CIN,PIT,2021-05-12T16:35Z,5.0,1.0,"Pittsburgh, Pennsylvania
							
								15212"
401227592,CHC,CLE,2021-05-12T17:10Z,1.0,2.0,"Cleveland, Ohio
							
								44115"
401227600,SD,COL,2021-05-12T19:10Z,5.0,3.0,"Denver, Colorado
							
								80205"
401227599,PHI,WSH,2021-05-12T23:05Z,5.0,2.0,"Washington, District of Columbia
							
								20003"
401326002,SD,COL,2021-05-12T23:05Z,2.0,3.0,"Denver, Colorado
							
								80205"
401227594,KC,DET,2021-05-12T23:10Z,2.0,4.0,"Detroit, Michigan
							
								48201"
401227597,NYY,TB,2021-05-12T23:10Z,1.0,0.0,"St. Petersburg, Florida
							
								33705"
401227598,OAK,BOS,2021-05-12T23:10Z,4.0,1.0,"Boston, Massachusetts
							
								02215"
401227603,TOR,ATL,2021-05-12T23:20Z,4.0,1.0,"Atlanta, Georgia
							
								30339"
401227602,STL,MIL,2021-05-12T23:40Z,1.0,4.0,"Milwaukee, Wisconsin
							
								53214"
401227590,LAA,HOU,2021-05-13T00:10Z,1.0,9.0,"Houston, Texas
							
								77002"
401227596,MIN,CHW,2021-05-13T00:10Z,8.0,13.0,"Chicago, Illinois
							
								60616"
401227595,MIA,ARI,2021-05-13T01:40Z,3.0,2.0,"Phoenix, Arizona
							
								85004"
401227601,SEA,LAD,2021-05-13T02:10Z,1.0,7.0,"Los Angeles, California
							
								90090"
401227615,TOR,ATL,2021-05-13T16:20Z,8.0,4.0,"Atlanta, Georgia
							
								30339"
401227611,PHI,WSH,2021-05-13T17:05Z,1.0,5.0,"Washington, District of Columbia
							
								20003"
401227606,KC,DET,2021-05-13T17:10Z,3.0,4.0,"Detroit, Michigan
							
								48201"
401227613,STL,MIL,2021-05-13T17:40Z,2.0,0.0,"Milwaukee, Wisconsin
							
								53214"
401227608,MIN,CHW,2021-05-13T18:10Z,2.0,4.0,"Chicago, Illinois
							
								60616"
401227612,SF,PIT,2021-05-13T22:35Z,3.0,1.0,"Pittsburgh, Pennsylvania
							
								15212"
401227609,NYY,TB,2021-05-13T23:10Z,1.0,9.0,"St. Petersburg, Florida
							
								33705"
401227610,OAK,BOS,2021-05-13T23:10Z,1.0,8.0,"Boston, Massachusetts
							
								02215"
401227614,TEX,HOU,2021-05-14T00:10Z,3.0,4.0,"Houston, Texas
							
								77002"
401227604,CIN,COL,2021-05-14T00:40Z,8.0,13.0,"Denver, Colorado
							
								80205"
401227607,MIA,ARI,2021-05-14T01:40Z,5.0,1.0,"Phoenix, Arizona
							
								85004"
401227605,CLE,SEA,2021-05-14T02:10Z,4.0,2.0,"Seattle, Washington
							
								98134"
401319996,KC,CHW,2021-05-14T19:10Z,6.0,2.0,"Chicago, Illinois
							
								60616"
401227627,SF,PIT,2021-05-14T22:35Z,2.0,3.0,"Pittsburgh, Pennsylvania
							
								15212"
401227623,NYY,BAL,2021-05-14T23:05Z,5.0,4.0,"Baltimore, Maryland
							
								21201"
401227616,LAA,BOS,2021-05-14T23:10Z,3.0,4.0,"Boston, Massachusetts
							
								02215"
401227618,CHC,DET,2021-05-14T23:10Z,4.0,2.0,"Detroit, Michigan
							
								48201"
401227624,NYM,TB,2021-05-14T23:10Z,2.0,3.0,"St. Petersburg, Florida
							
								33705"
401227626,PHI,TOR,2021-05-14T23:37Z,5.0,1.0,"Dunedin, Florida
							
								34698"
401227617,ATL,MIL,2021-05-15T00:10Z,6.0,3.0,"Milwaukee, Wisconsin
							
								53214"
401227621,KC,CHW,2021-05-15T00:10Z,1.0,3.0,"Chicago, Illinois
							
								60616"
401227625,OAK,MIN,2021-05-15T00:10Z,6.0,1.0,"Minneapolis, Minnesota
							
								55403"
401227629,TEX,HOU,2021-05-15T00:10Z,4.0,10.0,"Houston, Texas
							
								77002"
401227619,CIN,COL,2021-05-15T00:40Z,6.0,9.0,"Denver, Colorado
							
								80205"
401227630,WSH,ARI,2021-05-15T01:40Z,17.0,2.0,"Phoenix, Arizona
							
								85004"
401227620,CLE,SEA,2021-05-15T02:10Z,3.0,7.0,"Seattle, Washington
							
								98134"
401227622,MIA,LAD,2021-05-15T02:10Z,6.0,9.0,"Los Angeles, California
							
								90090"
401227628,STL,SD,2021-05-15T02:10Z,4.0,5.0,"San Diego, California
							
								92101"
401227639,NYM,TB,2021-05-15T17:10Z,5.0,12.0,"St. Petersburg, Florida
							
								33705"
401227640,OAK,MIN,2021-05-15T20:05Z,4.0,5.0,"Minneapolis, Minnesota
							
								55403"
401227631,LAA,BOS,2021-05-15T20:10Z,0.0,9.0,"Boston, Massachusetts
							
								02215"
401227633,CHC,DET,2021-05-15T20:10Z,8.0,9.0,"Detroit, Michigan
							
								48201"
401227642,SF,PIT,2021-05-15T22:35Z,6.0,8.0,"Pittsburgh, Pennsylvania
							
								15212"
401227638,NYY,BAL,2021-05-15T23:05Z,8.0,2.0,"Baltimore, Maryland
							
								21201"
401227632,ATL,MIL,2021-05-15T23:10Z,5.0,1.0,"Milwaukee, Wisconsin
							
								53214"
401227636,KC,CHW,2021-05-15T23:10Z,5.0,1.0,"Chicago, Illinois
							
								60616"
401227644,TEX,HOU,2021-05-15T23:10Z,5.0,6.0,"Houston, Texas
							
								77002"
401227641,PHI,TOR,2021-05-15T23:37Z,0.0,4.0,"Dunedin, Florida
							
								34698"
401227634,CIN,COL,2021-05-16T00:10Z,6.0,5.0,"Denver, Colorado
							
								80205"
401227645,WSH,ARI,2021-05-16T00:10Z,4.0,11.0,"Phoenix, Arizona
							
								85004"
401227643,STL,SD,2021-05-16T00:40Z,3.0,13.0,"San Diego, California
							
								92101"
401227635,CLE,SEA,2021-05-16T01:10Z,3.0,7.0,"Seattle, Washington
							
								98134"
401227637,MIA,LAD,2021-05-16T01:10Z,0.0,7.0,"Los Angeles, California
							
								90090"
401227653,NYY,BAL,2021-05-16T17:05Z,6.0,10.0,"Baltimore, Maryland
							
								21201"
401227657,SF,PIT,2021-05-16T17:05Z,4.0,1.0,"Pittsburgh, Pennsylvania
							
								15212"
401227656,PHI,TOR,2021-05-16T17:07Z,8.0,10.0,"Dunedin, Florida
							
								34698"
401227646,LAA,BOS,2021-05-16T17:10Z,6.0,5.0,"Boston, Massachusetts
							
								02215"
401227648,CHC,DET,2021-05-16T17:10Z,5.0,1.0,"Detroit, Michigan
							
								48201"
401227654,NYM,TB,2021-05-16T17:10Z,1.0,7.0,"St. Petersburg, Florida
							
								33705"
401227647,ATL,MIL,2021-05-16T18:10Z,9.0,10.0,"Milwaukee, Wisconsin
							
								53214"
401227651,KC,CHW,2021-05-16T18:10Z,3.0,4.0,"Chicago, Illinois
							
								60616"
401227655,OAK,MIN,2021-05-16T18:10Z,7.0,6.0,"Minneapolis, Minnesota
							
								55403"
401227659,TEX,HOU,2021-05-16T18:10Z,2.0,6.0,"Houston, Texas
							
								77002"
401227649,CIN,COL,2021-05-16T19:10Z,7.0,6.0,"Denver, Colorado
							
								80205"
401227650,CLE,SEA,2021-05-16T20:10Z,2.0,3.0,"Seattle, Washington
							
								98134"
401227652,MIA,LAD,2021-05-16T20:10Z,3.0,2.0,"Los Angeles, California
							
								90090"
401227660,WSH,ARI,2021-05-16T20:10Z,3.0,0.0,"Phoenix, Arizona
							
								85004"
401227658,STL,SD,2021-05-16T23:00Z,3.0,5.0,"San Diego, California
							
								92101"
401227668,SF,CIN,2021-05-17T22:40Z,6.0,3.0,"Cincinnati, Ohio
							
								45202"
401227667,NYM,ATL,2021-05-17T23:00Z,3.0,1.0,"Atlanta, Georgia
							
								30339"
401227662,CHW,MIN,2021-05-17T23:40Z,16.0,4.0,"Minneapolis, Minnesota
							
								55403"
401227669,WSH,CHC,2021-05-17T23:40Z,3.0,7.0,"Chicago, Illinois
							
								60613"
401227666,NYY,TEX,2021-05-18T00:05Z,2.0,5.0,"Arlington, Texas
							
								76011"
401227663,CLE,LAA,2021-05-18T01:38Z,4.0,7.0,"Anaheim, California
							
								92806"
401227661,ARI,LAD,2021-05-18T02:10Z,1.0,3.0,"Los Angeles, California
							
								90090"
401227664,COL,SD,2021-05-18T02:10Z,0.0,7.0,"San Diego, California
							
								92101"
401227665,DET,SEA,2021-05-18T02:10Z,4.0,1.0,"Seattle, Washington
							
								98134"
401227682,SF,CIN,2021-05-18T22:40Z,4.0,2.0,"Cincinnati, Ohio
							
								45202"
401227677,MIA,PHI,2021-05-18T23:05Z,3.0,8.0,"Philadelphia, Pennsylvania
							
								19148"
401227683,TB,BAL,2021-05-18T23:05Z,13.0,6.0,"Baltimore, Maryland
							
								21201"
401227680,NYM,ATL,2021-05-18T23:20Z,4.0,3.0,"Atlanta, Georgia
							
								30339"
401227671,BOS,TOR,2021-05-18T23:37Z,0.0,8.0,"Dunedin, Florida
							
								34698"
401227672,CHW,MIN,2021-05-18T23:40Z,4.0,5.0,"Minneapolis, Minnesota
							
								55403"
401227684,WSH,CHC,2021-05-18T23:40Z,3.0,6.0,"Chicago, Illinois
							
								60613"
401227681,PIT,STL,2021-05-18T23:45Z,2.0,5.0,"St. Louis, Missouri
							
								63102"
401227679,NYY,TEX,2021-05-19T00:00Z,7.0,4.0,"Arlington, Texas
							
								76011"
401227678,MIL,KC,2021-05-19T00:10Z,0.0,2.0,"Kansas City, Missouri
							
								64129"
401227673,CLE,LAA,2021-05-19T01:38Z,6.0,5.0,"Anaheim, California
							
								92806"
401227676,HOU,OAK,2021-05-19T01:40Z,5.0,6.0,"Oakland, California
							
								94621"
401227670,ARI,LAD,2021-05-19T02:10Z,1.0,9.0,"Los Angeles, California
							
								90090"
401227674,COL,SD,2021-05-19T02:10Z,1.0,2.0,"San Diego, California
							
								92101"
401227675,DET,SEA,2021-05-19T02:10Z,5.0,0.0,"Seattle, Washington
							
								98134"
401227687,CHW,MIN,2021-05-19T17:10Z,2.0,1.0,"Minneapolis, Minnesota
							
								55403"
401227689,COL,SD,2021-05-19T20:10Z,0.0,3.0,"San Diego, California
							
								92101"
401227697,SF,CIN,2021-05-19T22:40Z,4.0,0.0,"Cincinnati, Ohio
							
								45202"
401227692,MIA,PHI,2021-05-19T23:05Z,3.0,1.0,"Philadelphia, Pennsylvania
							
								19148"
401227698,TB,BAL,2021-05-19T23:05Z,9.0,7.0,"Baltimore, Maryland
							
								21201"
401227695,NYM,ATL,2021-05-19T23:20Z,4.0,5.0,"Atlanta, Georgia
							
								30339"
401227686,BOS,TOR,2021-05-19T23:37Z,7.0,3.0,"Dunedin, Florida
							
								34698"
401227699,WSH,CHC,2021-05-19T23:40Z,4.0,3.0,"Chicago, Illinois
							
								60613"
401227696,PIT,STL,2021-05-19T23:45Z,5.0,8.0,"St. Louis, Missouri
							
								63102"
401227694,NYY,TEX,2021-05-20T00:05Z,2.0,0.0,"Arlington, Texas
							
								76011"
401227688,CLE,LAA,2021-05-20T00:07Z,3.0,2.0,"Anaheim, California
							
								92806"
401227693,MIL,KC,2021-05-20T00:10Z,4.0,6.0,"Kansas City, Missouri
							
								64129"
401227691,HOU,OAK,2021-05-20T01:40Z,8.0,1.0,"Oakland, California
							
								94621"
401227685,ARI,LAD,2021-05-20T02:10Z,2.0,4.0,"Los Angeles, California
							
								90090"
401227690,DET,SEA,2021-05-20T02:10Z,6.0,2.0,"Seattle, Washington
							
								98134"
401227706,SF,CIN,2021-05-20T16:35Z,19.0,4.0,"Cincinnati, Ohio
							
								45202"
401227707,TB,BAL,2021-05-20T16:35Z,10.0,1.0,"Baltimore, Maryland
							
								21201"
401227704,NYY,TEX,2021-05-20T18:05Z,2.0,0.0,"Arlington, Texas
							
								76011"
401227708,WSH,CHC,2021-05-20T18:20Z,2.0,5.0,"Chicago, Illinois
							
								60613"
401227702,HOU,OAK,2021-05-20T19:37Z,8.0,4.0,"Oakland, California
							
								94621"
401322957,MIN,LAA,2021-05-20T20:07Z,1.0,7.0,"Anaheim, California
							
								92806"
401227703,MIA,PHI,2021-05-20T23:05Z,6.0,0.0,"Philadelphia, Pennsylvania
							
								19148"
401322958,MIN,LAA,2021-05-20T23:07Z,6.0,3.0,"Anaheim, California
							
								92806"
401227705,PIT,ATL,2021-05-20T23:20Z,6.0,4.0,"Atlanta, Georgia
							
								30339"
401227701,BOS,TOR,2021-05-20T23:37Z,8.0,7.0,"Dunedin, Florida
							
								34698"
401227700,ARI,LAD,2021-05-21T02:10Z,2.0,3.0,"Los Angeles, California
							
								90090"
401227710,BAL,WSH,2021-05-21T23:05Z,2.0,4.0,"Washington, District of Columbia
							
								20003"
401227711,BOS,PHI,2021-05-21T23:05Z,11.0,3.0,"Philadelphia, Pennsylvania
							
								19148"
401227712,CHW,NYY,2021-05-21T23:05Z,1.0,2.0,"Bronx, New York
							
								10451"
401227717,MIL,CIN,2021-05-21T23:10Z,4.0,9.0,"Cincinnati, Ohio
							
								45202"
401227718,MIN,CLE,2021-05-21T23:10Z,10.0,0.0,"Cleveland, Ohio
							
								44115"
401227719,NYM,MIA,2021-05-21T23:10Z,6.0,5.0,"Miami, Florida
							
								33125"
401227721,PIT,ATL,2021-05-21T23:20Z,1.0,20.0,"Atlanta, Georgia
							
								30339"
401227723,TB,TOR,2021-05-21T23:37Z,9.0,7.0,"Dunedin, Florida
							
								34698"
401227715,HOU,TEX,2021-05-22T00:05Z,5.0,7.0,"Arlington, Texas
							
								76011"
401227714,DET,KC,2021-05-22T00:10Z,7.0,5.0,"Kansas City, Missouri
							
								64129"
401227713,CHC,STL,2021-05-22T00:15Z,12.0,3.0,"St. Louis, Missouri
							
								63102"
401227709,ARI,COL,2021-05-22T00:40Z,1.0,7.0,"Denver, Colorado
							
								80205"
401227720,OAK,LAA,2021-05-22T01:38Z,8.0,4.0,"Anaheim, California
							
								92806"
401227716,LAD,SF,2021-05-22T01:45Z,2.0,1.0,"San Francisco, California
							
								94107"
401227722,SEA,SD,2021-05-22T02:10Z,1.0,16.0,"San Diego, California
							
								92101"
401227727,CHW,NYY,2021-05-22T17:05Z,0.0,7.0,"Bronx, New York
							
								10451"
401227724,ARI,COL,2021-05-22T19:10Z,6.0,7.0,"Denver, Colorado
							
								80205"
401227725,BAL,WSH,2021-05-22T20:05Z,9.0,12.0,"Washington, District of Columbia
							
								20003"
401227730,HOU,TEX,2021-05-22T20:05Z,4.0,8.0,"Arlington, Texas
							
								76011"
401227729,DET,KC,2021-05-22T20:10Z,5.0,7.0,"Kansas City, Missouri
							
								64129"
401227732,MIL,CIN,2021-05-22T20:10Z,4.0,3.0,"Cincinnati, Ohio
							
								45202"
401227733,MIN,CLE,2021-05-22T20:10Z,3.0,5.0,"Cleveland, Ohio
							
								44115"
401227734,NYM,MIA,2021-05-22T20:10Z,1.0,3.0,"Miami, Florida
							
								33125"
401227736,PIT,ATL,2021-05-22T20:10Z,1.0,6.0,"Atlanta, Georgia
							
								30339"
401227726,BOS,PHI,2021-05-22T23:15Z,4.0,3.0,"Philadelphia, Pennsylvania
							
								19148"
401227728,CHC,STL,2021-05-22T23:15Z,1.0,2.0,"St. Louis, Missouri
							
								63102"
401227731,LAD,SF,2021-05-22T23:15Z,6.0,3.0,"San Francisco, California
							
								94107"
401227738,TB,TOR,2021-05-22T23:37Z,3.0,1.0,"Dunedin, Florida
							
								34698"
401227737,SEA,SD,2021-05-23T00:40Z,4.0,6.0,"San Diego, California
							
								92101"
401227735,OAK,LAA,2021-05-23T02:07Z,6.0,2.0,"Anaheim, California
							
								92806"
401227740,BAL,WSH,2021-05-23T17:05Z,5.0,6.0,"Washington, District of Columbia
							
								20003"
401227741,BOS,PHI,2021-05-23T17:05Z,2.0,6.0,"Philadelphia, Pennsylvania
							
								19148"
401227742,CHW,NYY,2021-05-23T17:05Z,4.0,5.0,"Bronx, New York
							
								10451"
401227753,TB,TOR,2021-05-23T17:07Z,6.0,4.0,"Dunedin, Florida
							
								34698"
401227747,MIL,CIN,2021-05-23T17:10Z,9.0,4.0,"Cincinnati, Ohio
							
								45202"
401227748,MIN,CLE,2021-05-23T17:10Z,8.0,5.0,"Cleveland, Ohio
							
								44115"
401227749,NYM,MIA,2021-05-23T17:10Z,1.0,5.0,"Miami, Florida
							
								33125"
401227751,PIT,ATL,2021-05-23T17:20Z,1.0,7.0,"Atlanta, Georgia
							
								30339"
401227744,DET,KC,2021-05-23T18:10Z,2.0,3.0,"Kansas City, Missouri
							
								64129"
401227745,HOU,TEX,2021-05-23T18:35Z,2.0,3.0,"Arlington, Texas
							
								76011"
401227739,ARI,COL,2021-05-23T19:10Z,3.0,4.0,"Denver, Colorado
							
								80205"
401227746,LAD,SF,2021-05-23T20:05Z,11.0,5.0,"San Francisco, California
							
								94107"
401227750,OAK,LAA,2021-05-23T20:07Z,5.0,6.0,"Anaheim, California
							
								92806"
401227752,SEA,SD,2021-05-23T20:10Z,2.0,9.0,"San Diego, California
							
								92101"
401227743,CHC,STL,2021-05-23T23:00Z,2.0,1.0,"St. Louis, Missouri
							
								63102"
401227761,TB,TOR,2021-05-24T17:07Z,14.0,8.0,"Dunedin, Florida
							
								34698"
401227757,PHI,MIA,2021-05-24T22:40Z,6.0,9.0,"Miami, Florida
							
								33125"
401227755,CLE,DET,2021-05-24T23:10Z,6.0,5.0,"Detroit, Michigan
							
								48201"
401227756,COL,NYM,2021-05-24T23:10Z,3.0,2.0,"Queens, New York
							
								11368"
401227754,BAL,MIN,2021-05-24T23:40Z,3.0,8.0,"Minneapolis, Minnesota
							
								55403"
401227758,SD,MIL,2021-05-24T23:40Z,3.0,5.0,"Milwaukee, Wisconsin
							
								53214"
401227760,STL,CHW,2021-05-25T00:00Z,1.0,5.0,"Chicago, Illinois
							
								60616"
401227759,SEA,OAK,2021-05-25T01:40Z,4.0,2.0,"Oakland, California
							
								94621"
401227764,CHC,PIT,2021-05-25T22:35Z,4.0,3.0,"Pittsburgh, Pennsylvania
							
								15212"
401227770,PHI,MIA,2021-05-25T22:40Z,2.0,0.0,"Miami, Florida
							
								33125"
401227765,CIN,WSH,2021-05-25T23:05Z,2.0,1.0,"Washington, District of Columbia
							
								20003"
401227776,TOR,NYY,2021-05-25T23:05Z,6.0,2.0,"Bronx, New York
							
								10451"
401227762,ATL,BOS,2021-05-25T23:10Z,3.0,1.0,"Boston, Massachusetts
							
								02215"
401227766,CLE,DET,2021-05-25T23:10Z,4.0,1.0,"Detroit, Michigan
							
								48201"
401227767,COL,NYM,2021-05-25T23:10Z,1.0,3.0,"Queens, New York
							
								11368"
401227768,KC,TB,2021-05-25T23:10Z,2.0,1.0,"St. Petersburg, Florida
							
								33705"
401227763,BAL,MIN,2021-05-25T23:40Z,4.0,7.0,"Minneapolis, Minnesota
							
								55403"
401227771,SD,MIL,2021-05-25T23:40Z,7.0,1.0,"Milwaukee, Wisconsin
							
								53214"
401227769,LAD,HOU,2021-05-26T00:10Z,9.0,2.0,"Houston, Texas
							
								77002"
401227774,STL,CHW,2021-05-26T00:10Z,3.0,8.0,"Chicago, Illinois
							
								60616"
401227775,TEX,LAA,2021-05-26T01:38Z,5.0,11.0,"Anaheim, California
							
								92806"
401227772,SEA,OAK,2021-05-26T01:40Z,4.0,3.0,"Oakland, California
							
								94621"
401227773,SF,ARI,2021-05-26T01:40Z,8.0,0.0,"Phoenix, Arizona
							
								85004"
401227778,BAL,MIN,2021-05-26T17:10Z,2.0,3.0,"Minneapolis, Minnesota
							
								55403"
401227789,STL,CHW,2021-05-26T18:10Z,4.0,0.0,"Chicago, Illinois
							
								60616"
401227787,SEA,OAK,2021-05-26T19:37Z,3.0,6.0,"Oakland, California
							
								94621"
401227790,TEX,LAA,2021-05-26T20:07Z,8.0,9.0,"Anaheim, California
							
								92806"
401227779,CHC,PIT,2021-05-26T22:35Z,4.0,1.0,"Pittsburgh, Pennsylvania
							
								15212"
401227785,PHI,MIA,2021-05-26T22:40Z,2.0,4.0,"Miami, Florida
							
								33125"
401227780,CIN,WSH,2021-05-26T23:05Z,3.0,5.0,"Washington, District of Columbia
							
								20003"
401227777,ATL,BOS,2021-05-26T23:10Z,5.0,9.0,"Boston, Massachusetts
							
								02215"
401227781,CLE,DET,2021-05-26T23:10Z,0.0,1.0,"Detroit, Michigan
							
								48201"
401227783,KC,TB,2021-05-26T23:10Z,1.0,2.0,"St. Petersburg, Florida
							
								33705"
401227784,LAD,HOU,2021-05-26T23:30Z,2.0,5.0,"Houston, Texas
							
								77002"
401227786,SD,MIL,2021-05-26T23:40Z,2.0,1.0,"Milwaukee, Wisconsin
							
								53214"
401227788,SF,ARI,2021-05-27T01:40Z,5.0,4.0,"Phoenix, Arizona
							
								85004"
401227780,CIN,WSH,2021-05-26T23:05Z,3.0,5.0,"Washington, District of Columbia
							
								20003"
401227797,COL,NYM,2021-05-27T16:10Z,0.0,1.0,"Queens, New York
							
								11368"
401227799,PHI,MIA,2021-05-27T16:10Z,3.0,2.0,"Miami, Florida
							
								33125"
401227794,CHC,PIT,2021-05-27T16:35Z,5.0,3.0,"Pittsburgh, Pennsylvania
							
								15212"
401227796,CLE,DET,2021-05-27T17:10Z,5.0,2.0,"Detroit, Michigan
							
								48201"
401227800,SD,MIL,2021-05-27T17:10Z,5.0,6.0,"Milwaukee, Wisconsin
							
								53214"
401330950,COL,NYM,2021-05-27T18:40Z,2.0,4.0,"Queens, New York
							
								11368"
401227798,KC,TB,2021-05-27T19:10Z,2.0,7.0,"St. Petersburg, Florida
							
								33705"
401330913,TOR,NYY,2021-05-27T20:05Z,2.0,0.0,"Bronx, New York
							
								10451"
401227795,CIN,WSH,2021-05-27T23:05Z,3.0,0.0,"Washington, District of Columbia
							
								20003"
401227804,TOR,NYY,2021-05-27T23:05Z,3.0,5.0,"Bronx, New York
							
								10451"
401227793,BAL,CHW,2021-05-28T00:10Z,1.0,5.0,"Chicago, Illinois
							
								60616"
401227792,LAA,OAK,2021-05-28T01:40Z,0.0,5.0,"Oakland, California
							
								94621"
401227802,STL,ARI,2021-05-28T01:40Z,5.0,4.0,"Phoenix, Arizona
							
								85004"
401227801,SF,LAD,2021-05-28T02:10Z,3.0,4.0,"Los Angeles, California
							
								90090"
401227803,TEX,SEA,2021-05-28T02:10Z,0.0,5.0,"Seattle, Washington
							
								98134"
401227808,CIN,CHC,2021-05-28T18:20Z,0.0,1.0,"Chicago, Illinois
							
								60613"
401227811,MIA,BOS,2021-05-28T23:10Z,2.0,5.0,"Boston, Massachusetts
							
								02215"
401227813,NYY,DET,2021-05-28T23:10Z,2.0,3.0,"Detroit, Michigan
							
								48201"
401227818,TOR,CLE,2021-05-28T23:10Z,11.0,2.0,"Cleveland, Ohio
							
								44115"
401227810,KC,MIN,2021-05-29T00:10Z,8.0,3.0,"Minneapolis, Minnesota
							
								55403"
401227814,SD,HOU,2021-05-29T00:10Z,10.0,3.0,"Houston, Texas
							
								77002"
401227805,LAA,OAK,2021-05-29T01:40Z,1.0,3.0,"Oakland, California
							
								94621"
401227816,STL,ARI,2021-05-29T01:40Z,8.0,6.0,"Phoenix, Arizona
							
								85004"
401227815,SF,LAD,2021-05-29T02:10Z,8.0,5.0,"Los Angeles, California
							
								90090"
401227817,TEX,SEA,2021-05-29T02:10Z,2.0,3.0,"Seattle, Washington
							
								98134"
401331656,COL,PIT,2021-05-29T16:05Z,0.0,7.0,"Pittsburgh, Pennsylvania
							
								15212"
401227828,PHI,TB,2021-05-29T17:10Z,3.0,5.0,"St. Petersburg, Florida
							
								33705"
401331655,MIL,WSH,2021-05-29T18:05Z,4.0,1.0,"Washington, District of Columbia
							
								20003"
401227821,BAL,CHW,2021-05-29T18:10Z,4.0,7.0,"Chicago, Illinois
							
								60616"
401227824,KC,MIN,2021-05-29T18:10Z,5.0,6.0,"Minneapolis, Minnesota
							
								55403"
401227822,CIN,CHC,2021-05-29T18:20Z,2.0,10.0,"Chicago, Illinois
							
								60613"
401227823,COL,PIT,2021-05-29T20:05Z,0.0,4.0,"Pittsburgh, Pennsylvania
							
								15212"
401227819,LAA,OAK,2021-05-29T20:07Z,4.0,0.0,"Oakland, California
							
								94621"
401227825,MIA,BOS,2021-05-29T20:10Z,1.0,3.0,"Boston, Massachusetts
							
								02215"
401227827,NYY,DET,2021-05-29T20:10Z,1.0,6.0,"Detroit, Michigan
							
								48201"
401227829,SD,HOU,2021-05-29T20:10Z,11.0,8.0,"Houston, Texas
							
								77002"
401331675,BAL,CHW,2021-05-29T21:35Z,1.0,3.0,"Chicago, Illinois
							
								60616"
401227820,ATL,NYM,2021-05-29T23:15Z,2.0,13.0,"Queens, New York
							
								11368"
401227826,MIL,WSH,2021-05-29T23:15Z,6.0,2.0,"Washington, District of Columbia
							
								20003"
401227830,SF,LAD,2021-05-29T23:15Z,11.0,6.0,"Los Angeles, California
							
								90090"
401227831,STL,ARI,2021-05-30T02:10Z,7.0,4.0,"Phoenix, Arizona
							
								85004"
401227832,TEX,SEA,2021-05-30T02:10Z,2.0,3.0,"Seattle, Washington
							
								98134"
401227838,COL,PIT,2021-05-30T17:05Z,4.0,3.0,"Pittsburgh, Pennsylvania
							
								15212"
401227841,MIL,WSH,2021-05-30T17:05Z,3.0,0.0,"Washington, District of Columbia
							
								20003"
401227842,NYY,DET,2021-05-30T17:10Z,2.0,6.0,"Detroit, Michigan
							
								48201"
401227843,PHI,TB,2021-05-30T17:10Z,2.0,6.0,"St. Petersburg, Florida
							
								33705"
401227848,TOR,CLE,2021-05-30T17:10Z,4.0,1.0,"Cleveland, Ohio
							
								44115"
401227836,BAL,CHW,2021-05-30T18:10Z,1.0,3.0,"Chicago, Illinois
							
								60616"
401227839,KC,MIN,2021-05-30T18:10Z,6.0,3.0,"Minneapolis, Minnesota
							
								55403"
401227844,SD,HOU,2021-05-30T18:10Z,4.0,7.0,"Houston, Texas
							
								77002"
401227837,CIN,CHC,2021-05-30T18:20Z,5.0,1.0,"Chicago, Illinois
							
								60613"
401331686,TOR,CLE,2021-05-30T19:55Z,5.0,6.0,"Cleveland, Ohio
							
								44115"
401227834,LAA,OAK,2021-05-30T20:07Z,4.0,2.0,"Oakland, California
							
								94621"
401227845,SF,LAD,2021-05-30T20:10Z,5.0,4.0,"Los Angeles, California
							
								90090"
401227846,STL,ARI,2021-05-30T20:10Z,2.0,9.0,"Phoenix, Arizona
							
								85004"
401227847,TEX,SEA,2021-05-30T20:10Z,2.0,4.0,"Seattle, Washington
							
								98134"
401227853,MIN,BAL,2021-05-31T17:00Z,3.0,2.0,"Baltimore, Maryland
							
								21201"
401227860,TB,NYY,2021-05-31T17:05Z,3.0,1.0,"Bronx, New York
							
								10451"
401227852,DET,MIL,2021-05-31T18:10Z,2.0,3.0,"Milwaukee, Wisconsin
							
								53214"
401227856,PHI,CIN,2021-05-31T18:10Z,1.0,11.0,"Cincinnati, Ohio
							
								45202"
401227858,SD,CHC,2021-05-31T18:20Z,2.0,7.0,"Chicago, Illinois
							
								60613"
401227851,CHW,CLE,2021-05-31T19:05Z,8.0,6.0,"Cleveland, Ohio
							
								44115"
401227850,BOS,HOU,2021-05-31T20:00Z,2.0,11.0,"Houston, Texas
							
								77002"
401227849,LAA,SF,2021-05-31T20:05Z,1.0,6.0,"San Francisco, California
							
								94107"
401227855,OAK,SEA,2021-05-31T20:10Z,5.0,6.0,"Seattle, Washington
							
								98134"
401227861,WSH,ATL,2021-05-31T21:10Z,3.0,5.0,"Atlanta, Georgia
							
								30339"
401322280,CHW,CLE,2021-05-31T22:35Z,1.0,3.0,"Cleveland, Ohio
							
								44115"
